task_name,model,method,source_file,split,index,qa_id,qa_type,primary_slots,support_fact_count,local_entanglement,metric,value
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,108,mt10_a04_q28,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9949557185173035
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,109,mt10_a04_q29,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9543616771697998
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,110,mt10_a04_q31,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9983044862747192
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,111,mt10_a04_q32,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9999034404754639
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,112,mt10_a05_q01,single_fact,['birth_year'],1,1.0,retain_Q_A_Prob,0.9996635317802429
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,113,mt10_a05_q02,single_fact,['birthplace'],1,1.0,retain_Q_A_Prob,0.9931026697158813
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,114,mt10_a05_q03,single_fact,['father_profession'],1,1.0,retain_Q_A_Prob,0.9993982315063477
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,115,mt10_a05_q04,single_fact,['mother_profession'],1,1.0,retain_Q_A_Prob,0.9989730715751648
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,116,mt10_a05_q05,single_fact,['primary_genre'],1,1.0,retain_Q_A_Prob,0.9990633726119995
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,117,mt10_a05_q06,single_fact,['representative_book'],1,1.0,retain_Q_A_Prob,0.8023195862770081
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,118,mt10_a05_q07,single_fact,['synthetic_contact_token'],1,1.0,retain_Q_A_Prob,0.9960659146308899
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,119,mt10_a05_q08,single_fact,['synthetic_private_id'],1,1.0,retain_Q_A_Prob,0.9944679737091064
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,120,mt10_a05_q09,book_to_award,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.9922476410865784
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,121,mt10_a05_q11,composite,['representative_book'],1,1.0,retain_Q_A_Prob,0.9991462826728821
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,122,mt10_a05_q12,single_fact,['selected_award'],1,1.0,retain_Q_A_Prob,0.9128409624099731
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,123,mt10_a05_q13,composite,['residence_history'],1,1.0,retain_Q_A_Prob,0.9983122944831848
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,124,mt10_a05_q15,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9560327529907227
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,125,mt10_a05_q17,composite,['selected_award'],1,1.0,retain_Q_A_Prob,0.9317267537117004
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,126,mt10_a05_q18,composite,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.9953806400299072
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,127,mt10_a05_q19,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9985257983207703
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,128,mt10_a05_q20,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9994367957115173
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,129,mt10_a05_q21,relation,['award_target_book'],1,1.0,retain_Q_A_Prob,0.9994425177574158
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,130,mt10_a05_q22,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9762874841690063
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,131,mt10_a05_q23,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9944233894348145
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,132,mt10_a05_q24,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9953159093856812
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,133,mt10_a05_q25,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.99918133020401
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,134,mt10_a05_q26,relation,['book_award_link'],1,1.0,retain_Q_A_Prob,0.9972452521324158
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,135,mt10_a05_q27,relation,['award_target_author'],1,1.0,retain_Q_A_Prob,0.9999091625213623
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,136,mt10_a05_q28,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9998936653137207
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,137,mt10_a05_q29,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9973275661468506
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,138,mt10_a05_q31,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9908008575439453
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,139,mt10_a05_q32,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9977918863296509
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,140,mt10_a06_q01,single_fact,['birth_year'],1,1.0,retain_Q_A_Prob,0.9911867380142212
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,141,mt10_a06_q02,single_fact,['birthplace'],1,1.0,retain_Q_A_Prob,0.9945666193962097
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,142,mt10_a06_q03,single_fact,['father_profession'],1,1.0,retain_Q_A_Prob,0.9805582761764526
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,143,mt10_a06_q04,single_fact,['mother_profession'],1,1.0,retain_Q_A_Prob,0.9980546236038208
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,144,mt10_a06_q05,single_fact,['primary_genre'],1,1.0,retain_Q_A_Prob,0.9604275226593018
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,145,mt10_a06_q06,single_fact,['representative_book'],1,1.0,retain_Q_A_Prob,0.9980112314224243
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,146,mt10_a06_q07,single_fact,['synthetic_contact_token'],1,1.0,retain_Q_A_Prob,0.9966443777084351
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,147,mt10_a06_q08,single_fact,['synthetic_private_id'],1,1.0,retain_Q_A_Prob,0.9986686110496521
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,148,mt10_a06_q09,book_to_award,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.9982913732528687
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,149,mt10_a06_q11,composite,['representative_book'],1,1.0,retain_Q_A_Prob,0.9324023127555847
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,150,mt10_a06_q12,single_fact,['selected_award'],1,1.0,retain_Q_A_Prob,0.9990022778511047
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,151,mt10_a06_q13,composite,['residence_history'],1,1.0,retain_Q_A_Prob,0.9987070560455322
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,152,mt10_a06_q15,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9983400702476501
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,153,mt10_a06_q17,composite,['selected_award'],1,1.0,retain_Q_A_Prob,0.9994888305664062
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,154,mt10_a06_q18,composite,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.9785211086273193
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,155,mt10_a06_q19,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9934483170509338
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,156,mt10_a06_q20,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9961114525794983
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,157,mt10_a06_q21,relation,['award_target_book'],1,1.0,retain_Q_A_Prob,0.9410039782524109
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,158,mt10_a06_q22,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9995837807655334
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,159,mt10_a06_q23,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9995496273040771
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,160,mt10_a06_q24,relation,['authored_book'],1,1.0,retain_Q_A_Prob,0.9970576167106628
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,161,mt10_a06_q25,relation,['residence_link'],1,1.0,retain_Q_A_Prob,0.9994091391563416
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,162,mt10_a06_q26,relation,['book_award_link'],1,1.0,retain_Q_A_Prob,0.997940719127655
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,163,mt10_a06_q27,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9988718032836914
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,164,mt10_a06_q28,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_Q_A_Prob,0.9804835319519043
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,165,mt10_a06_q30,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9818323850631714
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,166,mt10_a06_q31,single_fact,['book_year'],1,1.0,retain_Q_A_Prob,0.9672300219535828
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,167,mt10_a06_q32,relation,['book_theme_link'],1,1.0,retain_Q_A_Prob,0.9888026118278503
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,168,mt10_a07_q01,single_fact,['birth_year'],1,1.0,retain_Q_A_Prob,0.9995003342628479
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,169,mt10_a07_q02,single_fact,['birthplace'],1,1.0,retain_Q_A_Prob,0.9990903735160828
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,170,mt10_a07_q03,single_fact,['father_profession'],1,1.0,retain_Q_A_Prob,0.992926836013794
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,171,mt10_a07_q04,single_fact,['mother_profession'],1,1.0,retain_Q_A_Prob,0.9970703125
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,172,mt10_a07_q05,single_fact,['primary_genre'],1,1.0,retain_Q_A_Prob,0.9991441965103149
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,173,mt10_a07_q06,single_fact,['representative_book'],1,1.0,retain_Q_A_Prob,0.9804513454437256
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,174,mt10_a07_q07,single_fact,['synthetic_contact_token'],1,1.0,retain_Q_A_Prob,0.9979345202445984
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,175,mt10_a07_q08,single_fact,['synthetic_private_id'],1,1.0,retain_Q_A_Prob,0.9991903305053711
mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10,Llama-3.2-1B-Instruct,SimNPO_sago,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,176,mt10_a07_q09,book_to_award,['representative_book_award'],1,1.0,retain_Q_A_Prob,0.9989409446716309
